t,x1,x2,y1,y2,s_boom,s_stick,s_bucket,v_boom,v_stick,v_bucket,a_boom,a_stick,a_bucket,yaw,yaw_rate,rs485_ok,adc_ok,imu_ok
288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0
388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,152.800,0.000,0.000,0,1,0
488,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.000,0.000,1,1,0
591,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.000,0.000,1,1,0
804,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.000,0.000,1,1,0
907,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.000,0.000,1,1,0
1007,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.000,0.000,1,1,0
1107,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.000,0.000,1,1,0
1303,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.000,0.000,1,1,0
1403,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.000,0.000,1,1,0
1506,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.000,0.000,1,1,0
1606,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.000,0.000,1,1,0
1803,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.000,0.000,1,1,0
1903,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.900,0.000,0.000,1,1,0
2006,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.900,0.000,0.000,1,1,0
2106,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.000,0.000,1,1,0
2307,0.000,0.000,0.000,0.000,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.900,0.009,0.079,1,1,1
2407,0.000,0.000,0.000,0.500,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.010,0.175,1,1,1
2507,0.000,0.000,0.000,0.500,89.630,121.330,123.180,0.000,0.000,0.000,20.000,121.670,152.800,0.095,-0.629,1,1,1
2607,0.000,0.000,0.000,0.500,91.530,121.430,123.180,9.500,0.500,0.000,20.000,121.620,152.500,0.118,0.896,1,1,1
2807,0.000,0.000,0.000,0.500,91.530,121.430,123.180,9.500,0.500,0.000,20.000,121.620,152.500,0.118,-0.193,1,1,1
2907,0.000,0.000,0.000,0.500,96.900,121.430,123.200,17.920,0.000,0.080,20.000,121.620,152.500,0.098,0.229,1,1,1
3007,0.000,0.000,0.000,0.500,96.900,121.430,123.200,17.920,0.000,0.080,20.200,121.620,152.500,0.104,-0.078,1,1,1
3107,0.000,0.000,0.000,0.500,100.400,121.430,123.180,17.500,0.000,-0.130,21.300,121.620,152.500,0.096,-0.105,1,1,1
3307,0.000,0.000,0.000,0.500,100.400,121.430,123.180,17.500,0.000,-0.130,22.400,121.620,152.500,0.120,0.220,1,1,1
3407,0.000,0.000,0.000,0.500,105.500,121.430,123.180,17.000,0.000,0.000,24.300,121.620,152.500,0.122,-0.114,1,1,1
3507,0.000,0.000,0.000,0.500,105.500,121.430,123.180,17.000,0.000,0.000,25.400,121.620,152.500,0.122,-0.113,1,1,1
3607,0.000,0.000,0.000,0.500,108.900,121.430,123.180,17.000,0.000,0.000,26.400,121.620,152.500,0.123,-0.096,1,1,1
3807,0.000,0.000,0.000,0.500,108.900,121.430,123.180,17.000,0.000,0.000,27.500,121.620,152.500,0.139,0.149,1,1,1
3907,0.000,0.000,0.000,0.500,114.030,121.430,123.200,17.080,0.000,0.080,29.900,121.620,152.500,0.142,0.010,1,1,1
4007,0.000,0.000,0.000,0.500,114.030,121.430,123.200,17.080,0.000,0.080,30.700,121.620,152.500,0.145,0.088,1,1,1
4107,0.000,0.000,0.000,0.500,117.430,121.430,123.230,17.000,0.000,0.130,31.600,121.620,152.500,0.145,-0.026,1,1,1
4307,0.000,0.000,0.000,0.500,117.430,121.430,123.230,17.000,0.000,0.130,32.500,121.620,152.500,0.143,-0.026,1,1,1
4407,0.000,0.000,0.000,0.500,122.480,121.430,123.230,16.830,0.000,0.000,34.800,121.620,152.500,0.144,-0.035,1,1,1
4507,0.000,0.000,0.000,0.500,122.480,121.430,123.230,16.830,0.000,0.000,35.700,121.620,152.500,0.145,-0.061,1,1,1
4607,0.000,0.000,0.000,0.500,125.850,121.430,123.250,16.880,0.000,0.130,36.800,121.620,152.500,0.148,0.000,1,1,1
4807,0.000,0.000,0.000,0.500,125.850,121.430,123.250,16.880,0.000,0.130,37.800,121.620,152.600,0.138,-0.061,1,1,1
4907,0.000,0.000,0.000,0.500,130.930,121.430,123.280,16.920,0.000,0.080,39.800,121.620,152.600,0.141,0.114,1,1,1
5007,0.000,0.000,0.000,0.500,130.930,121.430,123.280,16.920,0.000,0.080,40.700,121.620,152.500,0.143,-0.061,1,1,1
5107,0.000,0.000,0.000,0.500,134.300,121.430,123.280,16.880,0.000,0.000,42.000,121.620,152.500,0.143,-0.017,1,1,1
5307,0.000,0.000,0.000,0.500,134.300,121.430,123.280,16.880,0.000,0.000,43.000,121.620,152.500,0.157,0.114,1,1,1
5407,0.000,0.000,0.000,0.500,139.430,121.430,123.280,17.080,0.000,0.000,45.200,121.620,152.500,0.160,-0.087,1,1,1
5507,0.000,0.000,0.000,0.500,139.430,121.430,123.280,17.080,0.000,0.000,46.300,121.620,152.500,0.162,-0.009,1,1,1
5607,0.000,0.000,0.000,0.500,142.800,121.430,123.280,16.880,0.000,0.000,47.100,121.620,152.600,0.162,-0.079,1,1,1
5807,0.000,0.000,0.000,0.500,142.800,121.430,123.280,16.880,0.000,0.000,48.300,121.620,152.600,0.166,0.035,1,1,1
5907,0.000,0.000,0.000,0.500,147.850,121.430,123.280,16.830,0.000,0.000,50.300,121.620,152.600,0.167,-0.167,1,1,1
6007,0.000,0.000,0.000,0.500,147.850,121.430,123.280,16.830,0.000,0.000,51.200,121.620,152.500,0.171,-0.061,1,1,1
6107,0.000,0.000,0.000,0.500,151.230,121.430,123.280,16.880,0.000,0.000,52.300,121.620,152.500,0.170,-0.018,1,1,1
6307,0.000,0.000,0.000,0.500,151.230,121.430,123.280,16.880,0.000,0.000,53.300,121.620,152.600,0.167,-0.044,1,1,1
6407,0.000,0.000,0.000,0.000,156.280,121.430,123.280,16.830,0.000,0.000,55.400,121.620,152.600,0.168,0.160,1,1,1
6507,0.000,0.000,0.000,0.000,156.280,121.430,123.280,16.830,0.000,0.000,56.000,121.620,152.600,0.161,-0.507,1,1,1
6607,0.000,0.000,0.000,0.000,157.400,121.430,123.300,5.630,0.000,0.130,56.000,121.620,152.500,0.174,-0.088,1,1,1
6807,0.000,0.000,0.000,0.000,157.400,121.430,123.300,5.630,0.000,0.130,56.000,121.620,152.600,0.144,-0.141,1,1,1
6907,0.000,0.000,0.000,0.000,157.400,121.430,123.330,0.000,0.000,0.080,56.000,121.620,152.500,0.132,-0.236,1,1,1
7007,0.000,0.000,0.000,0.600,157.400,121.430,123.330,0.000,0.000,0.080,56.000,121.620,152.500,0.138,-0.351,1,1,1
7107,0.000,0.000,0.000,0.600,157.800,121.430,123.330,2.000,0.000,0.000,56.000,121.620,152.500,0.141,1.008,1,1,1
7307,0.000,0.000,0.000,0.600,157.800,121.430,123.330,2.000,0.000,0.000,57.500,121.620,152.500,0.161,0.177,1,1,1
7407,0.000,0.000,0.000,0.600,164.430,121.430,123.330,22.080,0.000,0.000,60.400,121.620,152.500,0.143,-0.106,1,1,1
7507,0.000,0.000,0.000,0.600,164.430,121.430,123.330,22.080,0.000,0.000,61.600,121.620,152.500,0.157,-0.149,1,1,1
7607,0.000,0.000,0.000,0.600,168.900,121.430,123.330,22.380,0.000,0.000,63.200,121.620,152.500,0.141,0.070,1,1,1
7807,0.000,0.000,0.000,0.600,168.900,121.430,123.330,22.380,0.000,0.000,64.700,121.620,152.500,0.176,0.220,1,1,1
7907,0.000,0.000,0.000,0.600,175.600,121.430,123.330,22.330,0.000,0.000,67.500,121.620,152.500,0.177,-0.343,1,1,1
8007,0.000,0.000,0.000,0.600,175.600,121.430,123.330,22.330,0.000,0.000,69.000,121.620,152.500,0.183,0.052,1,1,1
8107,0.000,0.000,0.000,0.600,180.030,121.430,123.330,22.130,0.000,0.000,70.600,121.620,152.500,0.175,0.088,1,1,1
8307,0.000,0.000,0.000,0.600,180.030,121.430,123.330,22.130,0.000,0.000,72.100,121.620,152.500,0.203,0.184,1,1,1
8407,0.000,0.000,0.000,0.600,186.730,121.430,123.330,22.330,0.000,0.000,75.000,121.620,152.500,0.205,-0.053,1,1,1
8507,0.000,0.000,0.000,0.600,186.730,121.430,123.330,22.330,0.000,0.000,76.700,121.620,153.000,0.209,0.202,1,1,1
8607,0.000,0.000,0.000,-0.600,191.200,121.430,123.330,22.380,0.000,0.000,78.300,121.620,152.500,0.205,-0.141,1,1,1
8807,0.000,0.000,0.000,-0.600,191.200,121.430,123.330,22.380,0.000,0.000,79.900,121.620,230.000,0.409,1.647,1,1,1
8907,0.000,0.000,0.000,-0.600,189.630,121.430,123.350,-5.270,0.000,0.080,78.200,121.620,152.900,0.381,1.649,1,1,1
9007,0.000,0.000,0.000,-0.600,189.630,121.430,123.350,-5.270,0.000,0.080,75.200,121.620,152.500,0.402,-0.456,1,1,1
9107,0.000,0.000,0.000,-0.600,181.800,121.430,123.350,-38.930,0.000,0.000,72.800,121.620,152.500,0.409,-0.772,1,1,1
9307,0.000,0.000,0.000,-0.600,181.800,121.430,123.350,-38.930,0.000,0.000,70.500,121.620,152.500,0.435,0.245,1,1,1
9407,0.000,0.000,0.000,-0.600,171.430,121.430,123.350,-34.700,0.000,0.000,66.000,121.620,152.500,0.439,0.271,1,1,1
9507,0.000,0.000,0.000,-0.600,171.430,121.430,123.350,-34.700,0.000,0.000,63.900,121.620,152.500,0.443,0.272,1,1,1
9607,0.000,0.000,0.000,-0.600,164.680,121.430,123.350,-33.580,0.000,0.000,61.600,121.620,152.500,0.445,0.078,1,1,1
9807,0.000,0.000,0.000,-0.600,164.680,121.430,123.350,-33.580,0.000,0.000,59.600,121.620,152.500,0.457,0.113,1,1,1
9907,0.000,0.000,0.000,-0.600,154.800,121.430,123.350,-33.030,0.000,0.000,55.700,121.620,152.500,0.459,0.017,1,1,1
10007,0.000,0.000,0.000,-0.600,154.800,121.430,123.350,-33.030,0.000,0.000,53.600,121.620,230.000,0.461,0.095,1,1,1
10107,0.000,0.000,0.000,-0.600,148.350,121.430,123.350,-32.090,0.000,0.000,51.500,121.620,152.500,0.466,-0.018,1,1,1
10307,0.000,0.000,0.000,-0.600,148.350,121.430,123.350,-32.090,0.000,0.000,49.600,121.620,152.500,0.472,0.043,1,1,1
10407,0.000,0.000,0.000,-0.600,138.750,121.430,123.350,-32.000,0.000,0.000,46.100,121.620,152.500,0.476,-0.010,1,1,1
10507,0.000,0.000,0.000,-0.600,138.750,121.430,123.350,-32.000,0.000,0.000,43.900,121.620,152.500,0.479,0.052,1,1,1
10607,0.000,0.000,0.000,-0.600,132.330,121.430,123.350,-32.130,0.000,0.000,42.000,121.620,152.500,0.482,0.184,1,1,1
10807,0.000,0.000,0.000,-0.600,132.330,121.430,123.350,-32.130,0.000,0.000,39.900,121.620,152.500,0.491,0.052,1,1,1
10907,0.000,0.000,0.000,-0.600,122.780,121.430,123.350,-31.830,0.000,0.000,36.200,121.620,152.500,0.491,-0.027,1,1,1
11007,0.000,0.000,0.000,-0.600,122.780,121.430,123.350,-31.830,0.000,0.000,34.200,121.620,152.600,0.494,-0.062,1,1,1
11107,0.000,0.000,0.000,-0.600,116.430,121.430,123.350,-31.750,0.000,0.000,32.200,121.620,152.600,0.497,0.025,1,1,1
11307,0.000,0.000,0.000,-0.600,116.430,121.430,123.350,-31.750,0.000,0.000,30.300,121.620,152.600,0.497,-0.001,1,1,1
11407,0.000,0.000,0.000,-0.600,106.900,121.430,123.350,-31.750,0.000,0.000,26.300,121.620,152.500,0.497,-0.054,1,1,1
11507,0.000,0.000,0.000,-0.600,106.900,121.430,123.350,-31.750,0.000,0.000,24.400,121.620,152.500,0.500,0.034,1,1,1
11607,0.000,0.000,0.000,-0.600,100.600,121.430,123.350,-31.500,0.000,0.000,22.700,121.620,152.500,0.503,0.034,1,1,1
11807,0.000,0.000,0.000,-0.600,100.600,121.430,123.350,-31.500,0.000,0.000,20.600,121.620,152.500,0.502,-0.010,1,1,1
11907,0.000,0.000,0.000,0.600,91.200,121.430,123.050,-31.330,0.000,-1.000,20.000,121.620,152.600,0.402,-2.946,1,1,1
12007,0.000,0.000,0.000,0.600,91.200,121.430,123.050,-31.330,0.000,-1.000,20.000,121.620,152.700,0.348,-0.273,1,1,1
12107,0.000,0.000,0.000,0.600,89.130,121.350,123.230,-10.380,-0.380,0.880,20.000,121.660,152.700,0.524,2.048,1,1,1
12307,0.000,0.000,0.000,0.600,89.130,121.350,123.230,-10.380,-0.380,0.880,20.000,121.660,152.500,0.622,0.308,1,1,1
12407,0.000,0.000,0.000,0.600,95.800,121.450,123.030,22.250,0.330,-0.670,20.000,121.610,152.500,0.633,-0.458,1,1,1
12507,0.000,0.000,0.000,0.600,95.800,121.450,123.030,22.250,0.330,-0.670,20.000,121.610,152.400,0.595,-0.431,1,1,1
12607,0.000,0.000,0.000,0.600,100.300,121.430,123.000,22.500,-0.130,-0.130,21.300,121.620,152.500,0.588,-0.088,1,1,1
12807,0.000,0.000,0.000,0.600,100.300,121.430,123.000,22.500,-0.130,-0.130,22.700,121.620,152.500,0.550,-0.177,1,1,1
12907,0.000,0.000,0.000,0.600,107.000,121.430,123.230,22.330,0.000,0.750,25.300,121.620,152.500,0.565,0.446,1,1,1
13007,0.000,0.000,0.000,0.600,107.000,121.430,123.230,22.330,0.000,0.750,26.700,121.620,152.500,0.575,-0.019,1,1,1
13107,0.000,0.000,0.000,0.600,111.530,121.450,123.280,22.630,0.130,0.250,28.100,121.610,152.500,0.575,0.051,1,1,1
13307,0.000,0.000,0.000,0.600,111.530,121.450,123.280,22.630,0.130,0.250,29.600,121.610,152.400,0.577,0.025,1,1,1
13407,0.000,0.000,0.000,0.600,118.300,121.450,123.300,22.580,0.000,0.080,32.200,121.610,152.500,0.581,-0.124,1,1,1
13507,0.000,0.000,0.000,0.600,118.300,121.450,123.300,22.580,0.000,0.080,33.500,121.610,152.400,0.583,-0.063,1,1,1
13607,0.000,0.000,0.000,0.600,122.780,121.450,123.300,22.380,0.000,0.000,34.900,121.610,152.400,0.588,0.191,1,1,1
13807,0.000,0.000,0.000,0.600,122.780,121.450,123.300,22.380,0.000,0.000,36.400,121.610,152.500,0.598,0.077,1,1,1
13907,0.000,0.000,0.000,0.600,129.500,121.450,123.300,22.420,0.000,0.000,38.800,121.610,152.500,0.599,0.095,1,1,1
14007,0.000,0.000,0.000,0.600,129.500,121.450,123.300,22.420,0.000,0.000,40.300,121.610,152.500,0.601,0.156,1,1,1
14107,0.000,0.000,0.000,0.600,133.980,121.450,123.330,22.380,0.000,0.130,41.700,121.610,152.500,0.602,-0.072,1,1,1
14307,0.000,0.000,0.000,0.600,133.980,121.450,123.330,22.380,0.000,0.130,43.100,121.610,152.500,0.604,-0.002,1,1,1
14407,0.000,0.000,0.000,0.600,140.730,121.450,123.330,22.500,0.000,0.000,46.200,121.610,152.500,0.602,0.077,1,1,1
14507,0.000,0.000,0.000,0.600,140.730,121.450,123.330,22.500,0.000,0.000,47.200,121.610,152.500,0.605,0.086,1,1,1
14607,0.000,0.000,0.000,0.600,145.230,121.450,123.330,22.500,0.000,0.000,48.600,121.610,152.500,0.607,0.042,1,1,1
14807,0.000,0.000,0.000,0.600,145.230,121.450,123.330,22.500,0.000,0.000,49.900,121.610,152.500,0.615,0.068,1,1,1
14907,0.000,0.000,0.000,0.600,151.930,121.450,123.330,22.330,0.000,0.000,52.600,121.610,152.500,0.617,-0.081,1,1,1
15007,0.000,0.000,0.000,0.600,151.930,121.450,123.330,22.330,0.000,0.000,53.800,121.610,152.500,0.617,-0.019,1,1,1
15107,0.000,0.000,0.000,0.600,156.380,121.450,123.330,22.250,0.000,0.000,55.400,121.610,152.500,0.621,-0.002,1,1,1
15307,0.000,0.000,0.000,0.600,156.380,121.450,123.330,22.250,0.000,0.000,56.700,121.610,152.500,0.619,-0.045,1,1,1
15407,0.000,0.000,0.000,0.600,163.130,121.450,123.330,22.500,0.000,0.000,59.500,121.610,152.500,0.619,-0.002,1,1,1
15507,0.000,0.000,0.000,0.600,163.130,121.450,123.330,22.500,0.000,0.000,60.900,121.610,152.500,0.619,0.112,1,1,1
15607,0.000,0.000,0.000,0.600,167.630,121.450,123.330,22.500,0.000,0.000,62.500,121.610,152.500,0.621,-0.019,1,1,1
15807,0.000,0.000,0.000,0.600,167.630,121.450,123.330,22.500,0.000,0.000,63.900,121.610,152.500,0.645,0.217,1,1,1
15907,0.000,0.000,0.000,0.600,174.330,121.450,123.330,22.330,0.000,0.000,66.900,121.610,152.500,0.646,0.086,1,1,1
16007,0.000,0.000,0.000,0.600,174.330,121.450,123.330,22.330,0.000,0.000,68.200,121.610,152.500,0.647,0.059,1,1,1
16107,0.000,0.000,0.000,0.600,178.780,121.450,123.330,22.250,0.000,0.000,69.800,121.610,152.500,0.649,-0.019,1,1,1
16307,0.000,0.000,0.000,0.600,178.780,121.450,123.330,22.250,0.000,0.000,71.300,121.610,152.500,0.639,-0.090,1,1,1
16407,0.000,0.000,0.000,0.600,185.500,121.450,123.330,22.420,0.000,0.000,74.400,121.610,152.500,0.638,-0.003,1,1,1
16507,0.000,0.000,0.000,0.600,185.500,121.450,123.330,22.420,0.000,0.000,75.800,121.610,152.500,0.638,0.094,1,1,1
16607,0.000,0.000,0.000,-0.600,190.000,121.450,123.330,22.500,0.000,0.000,77.400,121.610,152.500,0.639,-0.002,1,1,1
16807,0.000,0.000,0.000,-0.600,190.000,121.450,123.330,22.500,0.000,0.000,79.100,121.610,152.600,0.840,1.766,1,1,1
16907,0.000,0.000,0.000,-0.600,188.580,121.450,123.380,-4.750,0.000,0.170,77.500,121.610,152.500,0.807,1.366,1,1,1
17007,0.000,0.000,0.000,-0.600,188.580,121.450,123.380,-4.750,0.000,0.170,74.600,121.610,152.500,0.823,-0.748,1,1,1
17107,0.000,0.000,0.000,-0.600,180.780,121.450,123.380,-39.000,0.000,0.000,72.300,121.610,152.500,0.826,-0.572,1,1,1
17307,0.000,0.000,0.000,-0.600,180.780,121.450,123.380,-39.000,0.000,0.000,69.900,121.610,152.500,0.853,0.226,1,1,1
17407,0.000,0.000,0.000,-0.600,170.400,121.450,123.380,-34.700,0.000,0.000,65.400,121.610,152.500,0.855,0.269,1,1,1
17507,0.000,0.000,0.000,-0.600,170.400,121.450,123.380,-34.700,0.000,0.000,63.200,121.610,152.500,0.858,0.304,1,1,1
17607,0.000,0.000,0.000,-0.600,163.630,121.450,123.380,-33.710,0.000,0.000,61.100,121.610,152.500,0.861,0.138,1,1,1
17807,0.000,0.000,0.000,-0.600,163.630,121.450,123.380,-33.710,0.000,0.000,59.000,121.610,152.500,0.868,0.103,1,1,1
17907,0.000,0.000,0.000,-0.600,153.750,121.450,123.380,-32.920,0.000,0.000,55.000,121.610,152.600,0.871,0.129,1,1,1
18007,0.000,0.000,0.000,-0.600,153.750,121.450,123.380,-32.920,0.000,0.000,53.000,121.610,152.600,0.877,-0.012,1,1,1
18107,0.000,0.000,0.000,-0.600,147.300,121.450,123.380,-32.250,0.000,0.000,51.100,121.610,152.500,0.876,-0.038,1,1,1
18307,0.000,0.000,0.000,-0.600,147.300,121.450,123.380,-32.250,0.000,0.000,49.200,121.610,152.600,0.877,-0.134,1,1,1
18407,0.000,0.000,0.000,-0.600,137.650,121.450,123.380,-32.170,0.000,0.000,45.300,121.610,152.600,0.880,0.006,1,1,1
18507,0.000,0.000,0.000,-0.600,137.650,121.450,123.380,-32.170,0.000,0.000,43.300,121.610,152.500,0.883,-0.029,1,1,1
18607,0.000,0.000,0.000,-0.600,131.230,121.450,123.380,-32.130,0.000,0.000,41.400,121.610,152.500,0.886,0.032,1,1,1
18807,0.000,0.000,0.000,-0.600,131.230,121.450,123.380,-32.130,0.000,0.000,39.200,121.610,152.600,0.889,-0.003,1,1,1
18907,0.000,0.000,0.000,-0.600,121.680,121.450,123.380,-31.830,0.000,0.000,35.400,121.610,152.600,0.891,0.103,1,1,1
19007,0.000,0.000,0.000,-0.600,121.680,121.450,123.380,-31.830,0.000,0.000,33.400,121.610,152.500,0.894,0.024,1,1,1
19107,0.000,0.000,0.000,-0.600,115.330,121.450,123.380,-31.750,0.000,0.000,31.500,121.610,152.500,0.896,-0.003,1,1,1
19307,0.000,0.000,0.000,-0.600,115.330,121.450,123.380,-31.750,0.000,0.000,29.900,121.610,152.500,0.899,0.137,1,1,1
19407,0.000,0.000,0.000,-0.600,105.780,121.450,123.380,-31.830,0.000,0.000,25.800,121.610,152.500,0.900,-0.064,1,1,1
19507,0.000,0.000,0.000,-0.600,105.780,121.450,123.380,-31.830,0.000,0.000,23.900,121.610,152.500,0.903,-0.082,1,1,1
19607,0.000,0.000,0.000,0.600,99.500,121.450,123.150,-31.380,0.000,-1.130,21.900,121.610,152.500,0.903,0.041,1,1,1
19807,0.000,0.000,0.000,0.600,99.500,121.450,123.150,-31.380,0.000,-1.130,20.000,121.610,152.500,0.887,0.671,1,1,1
19907,0.000,0.000,0.000,0.600,98.550,121.450,123.380,-3.170,0.000,0.750,20.000,121.610,152.300,0.877,0.067,1,1,1
20007,0.000,0.000,0.000,0.600,98.550,121.450,123.380,-3.170,0.000,0.750,21.600,121.610,152.300,0.878,0.287,1,1,1
20107,0.000,0.000,0.000,0.600,103.030,121.450,123.130,22.380,0.000,-1.250,23.000,121.610,152.400,0.882,0.137,1,1,1
20307,0.000,0.000,0.000,0.600,103.030,121.450,123.130,22.380,0.000,-1.250,24.200,121.610,152.300,0.901,0.234,1,1,1
20407,0.000,0.000,0.000,0.600,109.800,121.450,123.280,22.580,0.000,0.500,27.200,121.610,152.400,0.905,-0.082,1,1,1
20507,0.000,0.000,0.000,0.600,109.800,121.450,123.280,22.580,0.000,0.500,28.500,121.610,152.300,0.903,0.024,1,1,1
20607,0.000,0.000,0.000,0.600,114.350,121.450,123.330,22.750,0.000,0.250,30.000,121.610,152.400,0.904,-0.196,1,1,1
20807,0.000,0.000,0.000,0.600,114.350,121.450,123.330,22.750,0.000,0.250,31.300,121.610,152.400,0.899,-0.117,1,1,1
20907,0.000,0.000,0.000,0.600,121.100,121.450,123.330,22.500,0.000,0.000,33.900,121.610,152.400,0.901,0.041,1,1,1
21007,0.000,0.000,0.000,0.600,121.100,121.450,123.330,22.500,0.000,0.000,35.300,121.610,152.300,0.901,0.014,1,1,1
21107,0.000,0.000,0.000,0.600,125.580,121.450,123.330,22.380,0.000,0.000,36.700,121.610,152.300,0.903,-0.074,1,1,1
21307,0.000,0.000,0.000,0.600,125.580,121.450,123.330,22.380,0.000,0.000,38.000,121.610,152.400,0.912,-0.047,1,1,1
21407,0.000,0.000,0.000,0.600,132.330,121.450,123.350,22.500,0.000,0.080,40.700,121.610,152.400,0.915,-0.038,1,1,1
21507,0.000,0.000,0.000,0.600,132.330,121.450,123.350,22.500,0.000,0.080,42.100,121.610,152.400,0.917,0.225,1,1,1
21607,0.000,0.000,0.000,0.600,136.830,121.450,123.350,22.500,0.000,0.000,43.500,121.610,152.400,0.919,-0.108,1,1,1
21807,0.000,0.000,0.000,0.600,136.830,121.450,123.350,22.500,0.000,0.000,45.000,121.610,152.400,0.928,-0.038,1,1,1
21907,0.000,0.000,0.000,0.600,143.600,121.450,123.350,22.580,0.000,0.000,47.700,121.610,152.400,0.931,-0.003,1,1,1
22007,0.000,0.000,0.000,0.600,143.600,121.450,123.350,22.580,0.000,0.000,49.100,121.610,152.400,0.933,0.067,1,1,1
22107,0.000,0.000,0.000,0.600,148.080,121.450,123.350,22.380,0.000,0.000,50.500,121.610,152.400,0.934,0.067,1,1,1
22307,0.000,0.000,0.000,0.600,148.080,121.450,123.350,22.380,0.000,0.000,51.600,121.610,152.400,0.953,0.137,1,1,1
22407,0.000,0.000,0.000,0.600,154.780,121.450,123.350,22.330,0.000,0.000,54.200,121.610,152.400,0.954,0.119,1,1,1
22507,0.000,0.000,0.000,0.600,154.780,121.450,123.350,22.330,0.000,0.000,55.900,121.610,152.400,0.955,-0.091,1,1,1
22607,0.000,0.000,0.000,0.600,159.280,121.450,123.350,22.500,0.000,0.000,57.100,121.610,152.400,0.956,0.172,1,1,1
22807,0.000,0.000,0.000,0.600,159.280,121.450,123.350,22.500,0.000,0.000,58.600,121.610,152.400,0.961,-0.021,1,1,1
22907,0.000,0.000,0.000,0.600,166.080,121.450,123.350,22.670,0.000,0.000,61.400,121.610,152.400,0.960,0.102,1,1,1
23007,0.000,0.000,0.000,0.600,166.080,121.450,123.350,22.670,0.000,0.000,62.900,121.610,152.400,0.960,0.040,1,1,1
23107,0.000,0.000,0.000,0.600,170.580,121.450,123.350,22.500,0.000,0.000,64.400,121.610,152.400,0.960,0.023,1,1,1
23307,0.000,0.000,0.000,0.600,170.580,121.450,123.350,22.500,0.000,0.000,65.700,121.610,152.300,0.967,-0.030,1,1,1
23407,0.000,0.000,0.000,0.600,177.300,121.450,123.350,22.420,0.000,0.000,68.800,121.610,152.300,0.967,-0.100,1,1,1
23507,0.000,0.000,0.000,0.600,177.300,121.450,123.350,22.420,0.000,0.000,70.300,121.610,152.400,0.968,0.189,1,1,1
23607,0.000,0.000,0.000,0.600,181.780,121.450,123.350,22.380,0.000,0.000,71.700,121.610,152.400,0.971,-0.021,1,1,1
23807,0.000,0.000,0.000,0.600,181.780,121.450,123.350,22.380,0.000,0.000,73.300,121.610,152.400,0.984,0.066,1,1,1
23907,0.000,0.000,0.000,0.600,188.530,121.450,123.350,22.500,0.000,0.000,76.400,121.610,152.400,0.984,0.084,1,1,1
24007,0.000,0.000,0.000,0.600,188.530,121.450,123.350,22.500,0.000,0.000,77.900,121.610,230.000,0.985,0.084,1,1,1
24107,0.000,0.000,0.000,-0.600,192.980,121.450,123.350,22.250,0.000,0.000,79.500,121.610,230.000,0.986,-0.153,1,1,1
24307,0.000,0.000,0.000,-0.600,192.980,121.450,123.350,22.250,0.000,0.000,81.300,121.610,152.400,0.983,1.720,1,1,1
24407,0.000,0.000,0.000,-0.600,191.580,121.450,123.400,-4.670,0.000,0.170,79.700,121.610,152.500,0.954,0.917,1,1,1
24507,0.000,0.000,0.000,-0.600,191.580,121.450,123.400,-4.670,0.000,0.170,76.700,121.610,152.500,0.968,-0.512,1,1,1
24607,0.000,0.000,0.000,-0.600,183.700,121.450,123.400,-39.380,0.000,0.000,74.200,121.610,152.500,0.977,-0.609,1,1,1
24807,0.000,0.000,0.000,-0.600,183.700,121.450,123.400,-39.380,0.000,0.000,71.800,121.610,152.500,0.982,0.347,1,1,1
24907,0.000,0.000,0.000,-0.600,173.230,121.450,123.400,-34.920,0.000,0.000,67.300,121.610,152.500,0.984,0.356,1,1,1
