t,x1,x2,y1,y2,s_boom,s_stick,s_bucket,v_boom,v_stick,v_bucket,a_boom,a_stick,a_bucket,yaw,yaw_rate,rs485_ok,adc_ok,imu_ok
56507,0.000,0.000,0.800,0.000,158.200,162.230,124.750,0.000,52.250,0.000,56.700,101.940,151.800,0.957,-0.001,1,1,1
56607,0.000,0.000,0.800,0.000,158.200,172.630,124.750,0.000,52.000,0.000,56.700,96.940,151.700,0.958,-0.063,1,1,1
56807,0.000,0.000,0.800,0.000,158.200,172.630,124.750,0.000,52.000,0.000,56.700,96.940,151.800,0.955,0.060,1,1,1
56907,0.000,0.000,0.800,0.000,158.200,188.380,124.580,0.000,52.500,-0.580,56.700,89.220,151.700,0.956,0.034,1,1,1
57007,0.000,0.000,0.800,0.000,158.200,188.380,124.580,0.000,52.500,-0.580,56.700,89.220,151.800,0.960,-0.010,1,1,1
57107,0.000,0.000,0.800,0.000,158.200,198.880,124.430,0.000,52.500,-0.750,56.700,83.910,151.700,0.959,-0.036,1,1,1
57307,0.000,0.000,0.800,0.000,158.200,198.880,124.430,0.000,52.500,-0.750,56.700,83.910,151.800,0.961,0.043,1,1,1
57407,0.000,0.000,0.800,0.000,158.200,214.550,124.580,0.000,52.250,0.500,56.700,75.640,151.900,0.963,0.008,1,1,1
57507,0.000,0.000,0.800,0.000,158.200,214.550,124.580,0.000,52.250,0.500,56.700,75.640,151.900,0.965,-0.010,1,1,1
57607,0.000,0.000,-0.800,0.000,158.200,224.930,124.580,0.000,51.880,0.000,56.700,69.830,151.900,0.964,0.016,1,1,1
57807,0.000,0.000,-0.800,0.000,158.200,224.930,124.580,0.000,51.880,0.000,56.700,69.830,151.900,1.075,-1.159,1,1,1
57907,0.000,0.000,-0.800,0.000,158.200,225.400,124.830,0.000,1.580,0.830,56.700,69.560,152.400,1.069,-1.078,1,1,1
58007,0.000,0.000,-0.800,0.000,158.200,225.400,124.830,0.000,1.580,0.830,56.700,69.560,152.900,1.062,0.463,1,1,1
58107,0.000,0.000,-0.800,0.000,158.200,212.130,124.530,0.000,-66.380,-1.500,56.700,76.950,152.900,1.065,0.086,1,1,1
58307,0.000,0.000,-0.800,0.000,158.200,212.130,124.530,0.000,-66.380,-1.500,56.700,76.950,152.900,1.066,0.279,1,1,1
58407,0.000,0.000,-0.800,0.000,158.200,192.580,124.480,0.000,-65.170,-0.170,56.700,87.110,152.900,1.060,-0.142,1,1,1
58507,0.000,0.000,-0.800,0.000,158.200,192.580,124.480,0.000,-65.170,-0.170,56.700,87.110,152.900,1.060,0.209,1,1,1
58607,0.000,0.000,-0.800,0.000,158.200,179.480,124.550,0.000,-65.500,0.380,56.700,93.610,152.900,1.066,0.052,1,1,1
58807,0.000,0.000,-0.800,0.000,158.200,179.480,124.550,0.000,-65.500,0.380,56.700,93.610,152.900,1.064,-0.036,1,1,1
58907,0.000,0.000,-0.800,0.000,158.200,160.100,124.780,0.000,-64.580,0.750,56.700,102.960,152.900,1.065,0.130,1,1,1
59007,0.000,0.000,-0.800,0.000,158.200,160.100,124.780,0.000,-64.580,0.750,56.700,102.960,152.900,1.067,-0.028,1,1,1
59107,0.000,0.000,-0.800,0.000,158.200,147.250,124.780,0.000,-64.250,0.000,56.700,109.110,152.900,1.073,0.139,1,1,1
59307,0.000,0.000,-0.800,0.000,158.200,147.250,124.780,0.000,-64.250,0.000,56.700,109.110,152.900,1.081,0.016,1,1,1
59407,0.000,0.000,-0.800,0.000,158.200,128.000,124.780,0.000,-64.170,0.000,56.700,118.390,152.900,1.084,0.087,1,1,1
59507,0.000,0.000,-0.800,0.000,158.200,128.000,124.780,0.000,-64.170,0.000,56.700,118.390,152.900,1.084,0.016,1,1,1
59607,0.000,0.000,-0.800,0.000,158.200,115.350,124.780,0.000,-63.250,0.000,56.700,124.660,152.800,1.084,-0.054,1,1,1
59807,0.000,0.000,-0.800,0.000,158.200,115.350,124.780,0.000,-63.250,0.000,56.700,124.660,152.900,1.082,0.042,1,1,1
59907,0.000,0.000,-0.800,0.000,158.200,96.430,124.800,0.000,-63.080,0.080,56.700,134.610,152.900,1.083,0.016,1,1,1
60007,0.000,0.000,-0.800,0.000,158.200,96.430,124.800,0.000,-63.080,0.080,56.700,134.610,152.800,1.084,0.121,1,1,1
60107,0.000,0.000,-0.800,0.000,158.200,83.850,124.800,0.000,-62.880,0.000,56.700,141.920,152.800,1.088,-0.001,1,1,1
60307,0.000,0.000,-0.800,0.000,158.200,83.850,124.800,0.000,-62.880,0.000,56.700,141.920,152.800,1.090,0.051,1,1,1
60407,0.000,0.000,-0.800,0.000,158.200,65.280,124.800,0.000,-61.920,0.000,56.700,155.060,152.900,1.091,-0.080,1,1,1
60507,0.000,0.000,-0.800,0.000,158.200,65.280,124.800,0.000,-61.920,0.000,56.700,155.060,152.800,1.094,-0.045,1,1,1
60607,0.000,0.000,0.800,0.000,158.200,53.150,124.800,0.000,-60.630,0.000,56.700,168.860,152.800,1.094,-0.098,1,1,1
60807,0.000,0.000,0.800,0.000,158.200,53.150,124.800,0.000,-60.630,0.000,56.700,168.860,152.800,1.017,0.563,1,1,1
60907,0.000,0.000,0.800,0.000,158.200,49.600,124.950,0.000,-11.830,0.500,56.700,180.000,151.600,1.032,0.736,1,1,1
61007,0.000,0.000,0.800,0.000,158.200,49.600,124.950,0.000,-11.830,0.500,56.700,180.000,151.600,1.036,-0.203,1,1,1
61107,0.000,0.000,0.800,0.000,158.200,59.680,124.950,0.000,50.380,0.000,56.700,160.300,151.600,1.038,0.007,1,1,1
61307,0.000,0.000,0.800,0.000,158.200,59.680,124.950,0.000,50.380,0.000,56.700,160.300,151.600,1.055,0.086,1,1,1
61407,0.000,0.000,0.800,0.000,158.200,75.000,124.950,0.000,51.080,0.000,56.700,147.670,151.600,1.063,0.349,1,1,1
61507,0.000,0.000,0.800,0.000,158.200,75.000,124.950,0.000,51.080,0.000,56.700,147.670,151.600,1.066,0.182,1,1,1
61607,0.000,0.000,0.800,0.000,158.200,85.350,124.950,0.000,51.750,0.000,56.700,141.000,151.600,1.065,-0.002,1,1,1
61807,0.000,0.000,0.800,0.000,158.200,85.350,124.950,0.000,51.750,0.000,56.700,141.000,151.600,1.067,0.183,1,1,1
61907,0.000,0.000,0.800,0.000,158.200,100.880,124.950,0.000,51.750,0.000,56.700,132.180,151.600,1.070,-0.019,1,1,1
62007,0.000,0.000,0.800,0.000,158.200,100.880,124.950,0.000,51.750,0.000,56.700,132.180,151.600,1.068,0.007,1,1,1
62107,0.000,0.000,0.800,0.000,158.200,111.200,124.950,0.000,51.880,0.000,56.700,126.770,151.600,1.070,0.218,1,1,1
62307,0.000,0.000,0.800,0.000,158.200,111.200,124.950,0.000,51.880,0.000,56.700,126.770,151.600,1.059,-0.089,1,1,1
62407,0.000,0.000,0.800,0.000,158.200,126.750,124.950,0.000,51.830,0.000,56.700,119.000,151.700,1.059,0.148,1,1,1
62507,0.000,0.000,0.800,0.000,158.200,126.750,124.950,0.000,51.830,0.000,56.700,119.000,151.600,1.062,0.034,1,1,1
62607,0.000,0.000,0.800,0.000,158.200,137.330,124.950,0.000,52.610,0.000,56.700,113.860,151.600,1.062,-0.124,1,1,1
62807,0.000,0.000,0.800,0.000,158.200,137.330,124.950,0.000,52.610,0.000,56.700,113.860,151.700,1.062,0.051,1,1,1
62907,0.000,0.000,0.800,0.000,158.200,152.950,124.950,0.000,52.260,0.000,56.700,106.380,152.000,1.066,0.069,1,1,1
63007,0.000,0.000,0.800,0.000,158.200,152.950,124.950,0.000,52.260,0.000,56.700,106.380,151.700,1.066,0.016,1,1,1
63107,0.000,0.000,0.800,0.000,158.180,163.430,124.950,-0.130,52.380,0.000,56.700,101.370,151.700,1.068,-0.028,1,1,1
63307,0.000,0.000,0.800,0.000,158.180,163.430,124.950,-0.130,52.380,0.000,56.700,101.370,151.700,1.065,-0.098,1,1,1
63407,0.000,0.000,0.800,0.000,158.180,179.100,124.930,0.000,52.080,-0.080,56.700,93.790,151.700,1.065,0.025,1,1,1
63507,0.000,0.000,0.800,0.000,158.180,179.100,124.930,0.000,52.080,-0.080,56.700,93.790,151.700,1.068,-0.054,1,1,1
63607,0.000,0.000,0.800,0.000,158.180,189.650,124.700,0.000,52.750,-1.130,56.700,88.580,151.700,1.072,0.034,1,1,1
63807,0.000,0.000,0.800,0.000,158.180,189.650,124.700,0.000,52.750,-1.130,56.700,88.580,151.700,1.074,0.034,1,1,1
63907,0.000,0.000,0.800,0.000,158.180,205.350,124.650,0.000,52.330,-0.170,56.700,80.560,151.700,1.074,-0.124,1,1,1
64007,0.000,0.000,0.800,0.000,158.180,205.350,124.650,0.000,52.330,-0.170,56.700,80.560,151.700,1.077,0.060,1,1,1
64107,0.000,0.000,0.800,0.000,158.180,215.850,124.750,0.000,52.500,0.500,56.700,74.930,151.900,1.078,-0.019,1,1,1
64307,0.000,0.000,0.800,0.000,158.180,215.850,124.750,0.000,52.500,0.500,56.700,74.930,151.900,1.083,0.025,1,1,1
64407,0.000,0.000,-0.800,0.000,158.180,231.450,124.780,0.000,52.000,0.080,56.700,66.000,151.900,1.085,-0.054,1,1,1
64507,0.000,0.000,-0.800,0.000,158.180,231.450,124.780,0.000,52.000,0.080,56.700,66.000,151.900,1.084,0.332,1,1,1
64607,0.000,0.000,-0.800,0.000,158.180,237.700,124.780,0.000,31.250,0.000,56.700,62.170,153.200,1.100,-0.039,1,1,1
64807,0.000,0.000,-0.800,0.000,158.180,237.700,124.780,0.000,31.250,0.000,56.700,62.170,151.800,1.122,0.279,1,1,1
64907,0.000,0.000,-0.800,0.000,158.180,218.300,124.780,0.000,-64.670,0.000,56.700,73.570,152.600,1.132,0.340,1,1,1
65007,0.000,0.000,-0.800,0.000,158.180,218.300,124.780,0.000,-64.670,0.000,56.700,73.570,152.600,1.127,0.130,1,1,1
65107,0.000,0.000,-0.800,0.000,158.180,205.080,124.800,0.000,-66.130,0.130,56.700,80.700,152.600,1.137,0.279,1,1,1
65307,0.000,0.000,-0.800,0.000,158.180,205.080,124.800,0.000,-66.130,0.130,56.700,80.700,152.600,1.152,0.112,1,1,1
65407,0.000,0.000,-0.800,0.000,158.180,185.530,124.680,0.000,-65.170,-0.420,56.700,90.640,152.600,1.156,0.227,1,1,1
65507,0.000,0.000,-0.800,0.000,158.180,185.530,124.680,0.000,-65.170,-0.420,56.700,90.640,152.600,1.160,0.042,1,1,1
65607,0.000,0.000,-0.800,0.000,158.180,172.500,124.930,0.000,-65.130,1.250,56.700,97.000,152.500,1.161,0.042,1,1,1
65807,0.000,0.000,-0.800,0.000,158.180,172.500,124.930,0.000,-65.130,1.250,56.700,97.000,152.500,1.168,0.025,1,1,1
65907,0.000,0.000,-0.800,0.000,158.180,153.200,124.950,0.000,-64.330,0.080,56.700,106.260,152.500,1.172,0.069,1,1,1
66007,0.000,0.000,-0.800,0.000,158.180,153.200,124.950,0.000,-64.330,0.080,56.700,106.260,152.500,1.174,0.148,1,1,1
66107,0.000,0.000,-0.800,0.000,158.180,140.400,124.980,0.000,-64.000,0.130,56.800,112.390,213.700,1.175,-0.089,1,1,1
66307,0.000,0.000,-0.800,0.000,158.180,140.400,124.980,0.000,-64.000,0.130,56.700,112.390,152.500,1.184,0.068,1,1,1
66407,0.000,0.000,-0.800,0.000,158.180,121.230,124.980,0.000,-63.920,0.000,56.700,121.720,152.500,1.186,0.042,1,1,1
66507,0.000,0.000,-0.800,0.000,158.180,121.230,124.980,0.000,-63.920,0.000,56.700,121.720,152.500,1.186,0.060,1,1,1
66607,0.000,0.000,-0.800,0.000,158.180,108.580,124.980,0.000,-63.250,0.000,56.700,128.120,152.500,1.186,0.078,1,1,1
66807,0.000,0.000,-0.800,0.000,158.180,108.580,124.980,0.000,-63.250,0.000,56.700,128.120,152.500,1.177,-0.124,1,1,1
66907,0.000,0.000,-0.800,0.000,158.180,89.730,125.000,0.000,-62.830,0.080,56.800,138.400,152.500,1.178,0.051,1,1,1
67007,0.000,0.000,-0.800,0.000,158.180,89.730,125.000,0.000,-62.830,0.080,56.700,138.400,152.500,1.179,0.043,1,1,1
67107,0.000,0.000,-0.800,0.000,158.180,77.150,125.000,0.000,-62.880,0.000,56.800,146.210,152.500,1.181,-0.054,1,1,1
67307,0.000,0.000,-0.800,0.000,158.180,77.150,125.000,0.000,-62.880,0.000,56.700,146.210,152.500,1.191,0.069,1,1,1
67407,0.000,0.000,0.800,0.000,158.180,58.730,125.000,0.000,-61.420,0.000,56.700,161.310,152.500,1.194,0.077,1,1,1
67507,0.000,0.000,0.800,0.000,158.180,58.730,125.000,0.000,-61.420,0.000,56.700,161.310,152.500,1.199,0.331,1,1,1
67607,0.000,0.000,0.800,0.000,158.180,51.230,125.030,0.000,-37.500,0.130,56.700,173.060,151.600,1.185,1.115,1,1,1
67807,0.000,0.000,0.800,0.000,158.180,51.230,125.030,0.000,-37.500,0.130,56.700,173.060,151.400,1.195,0.024,1,1,1
67907,0.000,0.000,0.800,0.000,158.180,65.530,125.100,0.000,47.670,0.250,56.700,154.840,151.400,1.195,0.349,1,1,1
68007,0.000,0.000,0.800,0.000,158.180,65.530,125.100,0.000,47.670,0.250,56.700,154.840,151.400,1.197,0.331,1,1,1
68107,0.000,0.000,0.800,0.000,158.180,75.730,125.100,0.000,51.000,0.000,56.700,147.170,151.400,1.201,0.252,1,1,1
68307,0.000,0.000,0.800,0.000,158.180,75.730,125.100,0.000,51.000,0.000,56.700,147.170,151.400,1.219,0.130,1,1,1
68407,0.000,0.000,0.800,0.000,158.180,91.300,125.100,0.000,51.920,0.000,56.700,137.500,151.400,1.220,0.156,1,1,1
68507,0.000,0.000,0.800,0.000,158.180,91.300,125.100,0.000,51.920,0.000,56.700,137.500,151.400,1.222,0.033,1,1,1
68607,0.000,0.000,0.800,0.000,158.180,101.630,125.100,0.000,51.630,0.000,56.700,131.780,151.400,1.225,-0.054,1,1,1
68807,0.000,0.000,0.800,0.000,158.180,101.630,125.100,0.000,51.630,0.000,56.700,131.780,151.400,1.219,-0.028,1,1,1
68907,0.000,0.000,0.800,0.000,158.180,117.250,125.100,0.000,52.080,0.000,56.700,123.700,151.500,1.218,-0.063,1,1,1
69007,0.000,0.000,0.800,0.000,158.180,117.250,125.100,0.000,52.080,0.000,56.700,123.700,151.500,1.217,-0.116,1,1,1
69107,0.000,0.000,0.800,0.000,158.180,127.600,125.100,0.000,51.750,0.000,56.700,118.580,151.500,1.219,-0.010,1,1,1
69307,0.000,0.000,0.800,0.000,158.180,127.600,125.100,0.000,51.750,0.000,56.700,118.580,151.500,1.209,-0.107,1,1,1
69407,0.000,0.000,0.800,0.000,158.180,143.380,125.100,0.000,52.580,0.000,56.700,110.960,151.500,1.210,-0.054,1,1,1
69507,0.000,0.000,0.800,0.000,158.180,143.380,125.100,0.000,52.580,0.000,56.700,110.960,151.500,1.214,-0.002,1,1,1
69607,0.000,0.000,0.800,0.000,158.180,153.830,125.100,0.000,52.250,0.000,56.700,105.960,151.800,1.218,0.016,1,1,1
69807,0.000,0.000,0.800,0.000,158.180,153.830,125.100,0.000,52.250,0.000,56.800,105.960,151.500,1.221,0.051,1,1,1
69907,0.000,0.000,0.800,0.000,158.180,169.550,125.100,0.000,52.420,0.000,56.700,98.430,151.500,1.224,0.069,1,1,1
70007,0.000,0.000,0.800,0.000,158.180,169.550,125.100,0.000,52.420,0.000,56.700,98.430,151.500,1.226,-0.010,1,1,1
70107,0.000,0.000,0.800,0.000,158.180,180.030,125.080,0.000,52.380,-0.130,56.700,93.340,151.500,1.226,-0.037,1,1,1
70307,0.000,0.000,0.800,0.000,158.180,180.030,125.080,0.000,52.380,-0.130,56.700,93.340,151.500,1.232,0.033,1,1,1
70407,0.000,0.000,0.800,0.000,158.180,195.830,124.780,0.000,52.840,-1.000,56.700,85.470,151.500,1.235,0.033,1,1,1
70507,0.000,0.000,0.800,0.000,158.180,195.830,124.780,0.000,52.840,-1.000,56.700,85.470,151.500,1.235,-0.028,1,1,1
70607,0.000,0.000,0.800,0.000,158.180,206.350,124.800,0.000,52.360,0.120,56.700,80.030,151.500,1.236,0.016,1,1,1
70807,0.000,0.000,0.800,0.000,158.180,206.350,124.800,0.000,52.360,0.120,56.700,80.030,151.600,1.238,0.007,1,1,1
70907,0.000,0.000,-0.800,0.000,158.150,222.030,124.930,-0.080,52.420,0.420,56.700,71.480,151.700,1.238,0.051,1,1,1
71007,0.000,0.000,-0.800,0.000,158.150,222.030,124.930,-0.080,52.420,0.420,56.700,71.480,151.700,1.229,-1.116,1,1,1
71107,0.000,0.000,-0.800,0.000,158.150,229.030,125.030,0.000,34.830,0.500,56.700,67.440,152.800,1.251,1.242,1,1,1
71307,0.000,0.000,-0.800,0.000,158.150,229.030,125.030,0.000,34.830,0.500,56.700,67.440,152.700,1.265,0.138,1,1,1
71407,0.000,0.000,-0.800,0.000,158.180,210.880,125.030,0.080,-60.500,0.000,56.700,77.620,152.500,1.264,0.227,1,1,1
71507,0.000,0.000,-0.800,0.000,158.180,210.880,125.030,0.080,-60.500,0.000,56.700,77.620,152.500,1.268,-0.037,1,1,1
71607,0.000,0.000,-0.800,0.000,158.180,197.800,124.930,0.000,-65.380,-0.500,56.700,84.470,152.500,1.273,0.209,1,1,1
71807,0.000,0.000,-0.800,0.000,158.180,197.800,124.930,0.000,-65.380,-0.500,56.700,84.470,152.600,1.274,-0.011,1,1,1
71907,0.000,0.000,-0.800,0.000,158.180,178.150,124.980,0.000,-65.500,0.170,56.700,94.260,152.600,1.278,0.104,1,1,1
72007,0.000,0.000,-0.800,0.000,158.180,178.150,124.980,0.000,-65.500,0.170,56.700,94.260,152.500,1.281,0.095,1,1,1
72107,0.000,0.000,-0.800,0.000,158.180,165.230,125.180,0.000,-64.630,1.000,56.700,100.510,152.500,1.284,0.121,1,1,1
72307,0.000,0.000,-0.800,0.000,158.180,165.230,125.180,0.000,-64.630,1.000,56.700,100.510,152.600,1.278,-0.037,1,1,1
72407,0.000,0.000,-0.800,0.000,158.180,145.880,125.200,0.000,-64.500,0.080,56.700,109.760,152.500,1.281,0.139,1,1,1
72507,0.000,0.000,-0.800,0.000,158.180,145.880,125.200,0.000,-64.500,0.080,56.700,109.760,152.500,1.282,0.024,1,1,1
72607,0.000,0.000,-0.800,0.000,158.180,133.000,125.200,0.000,-64.380,0.000,56.700,115.950,152.500,1.282,-0.063,1,1,1
72807,0.000,0.000,-0.800,0.000,158.180,133.000,125.200,0.000,-64.380,0.000,56.700,115.950,152.500,1.290,0.042,1,1,1
72907,0.000,0.000,-0.800,0.000,158.180,113.950,125.200,0.000,-63.500,0.000,56.700,125.370,152.500,1.289,-0.063,1,1,1
73007,0.000,0.000,-0.800,0.000,158.180,113.950,125.200,0.000,-63.500,0.000,56.700,125.370,152.500,1.291,0.174,1,1,1
73107,0.000,0.000,-0.800,0.000,158.180,101.330,125.200,0.000,-63.130,0.000,56.700,131.940,152.500,1.294,-0.019,1,1,1
73307,0.000,0.000,-0.800,0.000,158.180,101.330,125.200,0.000,-63.130,0.000,56.700,131.940,152.500,1.298,0.016,1,1,1
73407,0.000,0.000,-0.800,0.000,158.180,82.480,125.200,0.000,-62.830,0.000,56.700,142.770,152.500,1.299,0.033,1,1,1
73507,0.000,0.000,-0.800,0.000,158.180,82.480,125.200,0.000,-62.830,0.000,56.700,142.770,152.500,1.301,0.068,1,1,1
73607,0.000,0.000,-0.800,0.000,158.180,70.080,125.230,0.000,-62.000,0.130,56.700,151.220,152.500,1.303,-0.002,1,1,1
73807,0.000,0.000,-0.800,0.000,158.180,70.080,125.230,0.000,-62.000,0.130,56.700,151.220,152.500,1.308,0.042,1,1,1
73907,0.000,0.000,0.800,0.000,158.180,51.880,125.230,0.000,-60.670,0.000,56.700,171.410,152.500,1.307,-0.002,1,1,1
74007,0.000,0.000,0.800,0.000,158.180,51.880,125.230,0.000,-60.670,0.000,56.700,171.410,152.400,1.325,-0.109,1,1,1
74107,0.000,0.000,0.800,0.000,158.150,44.950,125.280,-0.130,-34.630,0.250,56.800,180.000,151.400,1.302,3.140,1,1,1
74307,0.000,0.000,0.800,0.000,158.150,44.950,125.280,-0.130,-34.630,0.250,56.700,180.000,151.500,1.253,-0.310,1,1,1
74407,0.000,0.000,0.800,0.000,158.150,59.000,125.450,0.000,46.830,0.580,56.700,161.020,151.600,1.257,0.402,1,1,1
74507,0.000,0.000,0.800,0.000,158.150,59.000,125.450,0.000,46.830,0.580,56.700,161.020,151.600,1.253,0.050,1,1,1
74607,0.000,0.000,0.800,0.000,158.150,69.200,125.450,0.000,51.000,0.000,56.800,151.890,151.600,1.257,-0.186,1,1,1
74807,0.000,0.000,0.800,0.000,158.150,69.200,125.450,0.000,51.000,0.000,56.700,151.890,151.600,1.255,-0.072,1,1,1
74907,0.000,0.000,0.800,0.000,158.150,84.680,125.450,0.000,51.580,0.000,56.700,141.410,151.600,1.256,0.103,1,1,1
75007,0.000,0.000,0.800,0.000,158.150,84.680,125.450,0.000,51.580,0.000,56.700,141.410,151.600,1.255,0.208,1,1,1
75107,0.000,0.000,0.800,0.000,158.150,95.080,125.450,0.000,52.000,0.000,56.700,135.360,151.600,1.258,0.235,1,1,1
75307,0.000,0.000,0.800,0.000,158.150,95.080,125.450,0.000,52.000,0.000,56.700,135.360,151.600,1.268,0.077,1,1,1
75407,0.000,0.000,0.800,0.000,158.150,110.680,125.450,0.000,52.000,0.000,56.700,127.030,151.600,1.264,0.173,1,1,1
75507,0.000,0.000,0.800,0.000,158.150,110.680,125.450,0.000,52.000,0.000,56.700,127.030,151.600,1.266,0.068,1,1,1
75607,0.000,0.000,0.800,0.000,158.150,121.080,125.450,0.000,52.000,0.000,56.700,121.790,151.600,1.270,0.050,1,1,1
75807,0.000,0.000,0.800,0.000,158.150,121.080,125.450,0.000,52.000,0.000,56.700,121.790,151.600,1.256,-0.064,1,1,1
75907,0.000,0.000,0.800,0.000,158.150,137.050,125.450,0.000,53.250,0.000,56.700,114.000,151.600,1.260,0.007,1,1,1
76007,0.000,0.000,0.800,0.000,158.150,137.050,125.450,0.000,53.250,0.000,56.700,114.000,151.600,1.267,0.033,1,1,1
76107,0.000,0.000,0.800,0.000,158.150,147.580,125.450,0.000,52.630,0.000,56.700,108.950,151.600,1.272,0.121,1,1,1
76307,0.000,0.000,0.800,0.000,158.150,147.580,125.450,0.000,52.630,0.000,56.700,108.950,151.800,1.270,-0.046,1,1,1
76407,0.000,0.000,0.800,0.000,158.150,163.300,125.450,0.000,52.420,0.000,56.700,101.430,151.600,1.267,0.068,1,1,1
76507,0.000,0.000,0.800,0.000,158.150,163.300,125.450,0.000,52.420,0.000,56.700,101.430,151.600,1.268,-0.029,1,1,1
76607,0.000,0.000,0.800,0.000,158.150,173.730,125.450,0.000,52.130,0.000,56.700,96.410,151.600,1.271,-0.090,1,1,1
76807,0.000,0.000,0.800,0.000,158.150,173.730,125.450,0.000,52.130,0.000,56.700,96.410,151.600,1.277,0.042,1,1,1
76907,0.000,0.000,0.800,0.000,158.150,189.580,125.200,0.000,52.830,-0.830,56.700,88.620,151.600,1.276,-0.037,1,1,1
77007,0.000,0.000,0.800,0.000,158.150,189.580,125.200,0.000,52.830,-0.830,56.700,88.620,151.700,1.273,0.059,1,1,1
77107,0.000,0.000,0.800,0.000,158.150,200.050,125.150,0.000,52.380,-0.250,56.700,83.310,151.600,1.278,0.016,1,1,1
77307,0.000,0.000,0.800,0.000,158.150,200.050,125.150,0.000,52.380,-0.250,56.700,83.310,151.700,1.259,-0.195,1,1,1
77407,0.000,0.000,0.800,0.000,158.150,215.830,125.280,0.000,52.580,0.420,56.700,74.940,151.900,1.260,-0.055,1,1,1
77507,0.000,0.000,0.800,0.000,158.150,215.830,125.280,0.000,52.580,0.420,56.700,74.940,151.900,1.264,0.015,1,1,1
77607,0.000,0.000,-0.800,0.000,158.150,226.230,125.280,0.000,52.000,0.000,56.700,69.080,151.900,1.266,-0.090,1,1,1
77807,0.000,0.000,-0.800,0.000,158.150,226.230,125.280,0.000,52.000,0.000,56.700,69.080,151.900,1.497,2.067,1,1,1
77907,0.000,0.000,-0.800,0.000,158.150,228.000,125.530,0.000,5.920,0.830,56.700,68.040,152.500,1.501,0.768,1,1,1
78007,0.000,0.000,-0.800,0.000,158.150,228.000,125.530,0.000,5.920,0.830,56.700,68.040,152.700,1.487,-0.459,1,1,1
78107,0.000,0.000,-0.800,0.000,158.150,214.730,125.350,0.000,-66.380,-0.880,56.700,75.540,152.900,1.486,0.418,1,1,1
78307,0.000,0.000,-0.800,0.000,158.150,214.730,125.350,0.000,-66.380,-0.880,56.700,75.540,152.900,1.513,0.217,1,1,1
78407,0.000,0.000,-0.800,0.000,158.150,195.050,125.180,0.000,-65.580,-0.580,56.700,85.870,152.900,1.518,-0.082,1,1,1
78507,0.000,0.000,-0.800,0.000,158.150,195.050,125.180,0.000,-65.580,-0.580,56.700,85.870,152.900,1.512,-0.020,1,1,1
78607,0.000,0.000,-0.800,0.000,158.150,181.900,125.200,0.000,-65.750,0.130,56.700,92.420,152.800,1.516,0.322,1,1,1
78807,0.000,0.000,-0.800,0.000,158.150,181.900,125.200,0.000,-65.750,0.130,56.700,92.420,152.800,1.525,0.050,1,1,1
78907,0.000,0.000,-0.800,0.000,158.150,162.530,125.450,0.000,-64.800,0.840,56.700,101.800,152.700,1.523,-0.002,1,1,1
79007,0.000,0.000,-0.800,0.000,158.150,162.530,125.450,0.000,-64.800,0.840,56.700,101.800,152.800,1.522,-0.037,1,1,1
79107,0.000,0.000,-0.800,0.000,158.150,149.530,125.450,0.000,-64.680,0.000,56.800,108.020,152.800,1.527,0.094,1,1,1
79307,0.000,0.000,-0.800,0.000,158.150,149.530,125.450,0.000,-64.680,0.000,56.700,108.020,152.800,1.532,0.015,1,1,1
79407,0.000,0.000,-0.800,0.000,158.150,130.250,125.450,0.000,-64.460,0.000,56.700,117.290,162.700,1.532,0.120,1,1,1
79507,0.000,0.000,-0.800,0.000,158.150,130.250,125.450,0.000,-64.460,0.000,56.700,117.290,152.700,1.536,-0.011,1,1,1
79607,0.000,0.000,-0.800,0.000,158.150,117.500,125.480,0.000,-63.750,0.130,56.800,123.580,152.700,1.537,-0.099,1,1,1
79807,0.000,0.000,-0.800,0.000,158.150,117.500,125.480,0.000,-63.750,0.130,56.700,123.580,152.700,1.538,0.024,1,1,1
79907,0.000,0.000,-0.800,0.000,158.150,98.480,125.480,0.000,-63.210,0.000,56.700,133.480,152.700,1.540,-0.029,1,1,1
80007,0.000,0.000,-0.800,0.000,158.150,98.480,125.480,0.000,-63.210,0.000,56.700,133.480,152.700,1.540,-0.020,1,1,1
80107,0.000,0.000,-0.800,0.000,158.150,85.880,125.480,0.000,-63.000,0.000,56.800,140.680,152.700,1.542,0.042,1,1,1
80307,0.000,0.000,-0.800,0.000,158.150,85.880,125.480,0.000,-63.000,0.000,56.800,140.680,152.700,1.550,0.050,1,1,1
80407,0.000,0.000,-0.800,0.000,158.150,67.180,125.480,0.000,-62.330,0.000,56.700,153.480,152.700,1.551,0.147,1,1,1
80507,0.000,0.000,-0.800,0.000,158.150,67.180,125.480,0.000,-62.330,0.000,56.700,153.480,152.700,1.551,-0.011,1,1,1
80607,0.000,0.000,0.900,0.000,158.150,54.930,125.480,0.000,-61.250,0.000,56.800,166.030,152.700,1.553,0.147,1,1,1
80807,0.000,0.000,0.900,0.000,158.150,54.930,125.480,0.000,-61.250,0.000,56.700,166.030,152.700,1.768,1.864,1,1,1
80907,0.000,0.000,0.900,0.000,158.150,52.350,125.630,0.000,-8.580,0.500,56.800,170.390,151.600,1.771,0.926,1,1,1
81007,0.000,0.000,0.900,0.000,158.150,52.350,125.630,0.000,-8.580,0.500,56.700,170.390,151.600,1.766,-0.118,1,1,1
